id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
31441594,Timberview for Stays of 7 nights or more,102731355,Florence,,District 4,32.76881,-97.22,Entire home/apt,486,7,9,2021-07-22,0.11,1,358,0,
31487984,Historic Fort Worth Cottage w/ Shared Pool!,124060715,Evolve,,,32.72424,-97.34104,Entire home/apt,136,2,70,2025-09-07,0.88,8,290,11,
31491144,FtWorth Warmer Guest House #2,88526197,Aida,,,32.61878,-97.29868,Private room,41,2,54,2025-01-20,0.67,2,108,3,
31920385,Short term/extended stay ground floor 1BR condo,195611481,Casey,,District 9,32.75537,-97.36346,Entire home/apt,79,28,43,2025-08-03,0.56,2,123,21,
32162899,"Modern beautiful,
cozy studio apartment!!!!",188507668,Misty,,,32.71825,-97.38836,Entire home/apt,74,1,140,2025-08-15,1.80,2,253,23,
32213404,Villa Bellaire,241725358,Alvaro Urbano,,,32.70725,-97.37051,Entire home/apt,595,2,19,2024-03-24,0.25,1,126,0,
32342231,Sunrise Bdr1,242828462,Latrice,,District 6,32.59668,-97.322,Private room,35,1,41,2025-09-05,0.51,2,269,38,
32609253,Warmer Guests House #1,88526197,Aida,,,32.60353,-97.30215,Private room,41,2,45,2025-09-05,0.57,2,257,7,
32715956,North FW Stockyards Getaway,38275178,Gloria,,,32.77758,-97.3448,Entire home/apt,105,28,121,2025-03-01,1.54,2,290,3,
32964734,Southside Home - Walkable area - Near Magnolia Ave,57594239,Karen,,,32.7243,-97.34004,Entire home/apt,86,29,40,2025-08-17,0.51,1,364,2,
33014647,Campout on El Campo in the Cultural Arts District!,110012654,Kerry,,,32.73507,-97.37567,Entire home/apt,217,1,50,2025-09-07,1.48,1,312,10,
33902795,Close to fort worth downtown n DFW airport,158596140,Nabin,,District 5,32.79372,-97.17908,Private room,45,3,8,2023-08-13,0.10,1,267,0,
33903854,Take me to Funky Town,26875848,Lauren,,District 7,32.74215,-97.37209,Entire home/apt,74,2,243,2025-08-30,3.14,2,273,32,
33920781,Single story open concept home,54548023,Tamara,,District 5,32.76039,-97.18407,Entire home/apt,,2,4,2022-05-05,0.09,1,0,0,
34127294,executive master suite getaway with jacuzzi+pool,109765760,Yonatan,,District 8,32.63033,-97.34363,Private room,57,3,30,2025-08-30,0.48,2,343,12,
34155487,"Luxury Room in Fort Worth, TX with shared bathroom",195955046,Julio,,District 8,32.63803482055664,-97.3357162475586,Private room,64,2,6,2025-06-11,0.20,1,365,1,
